# JMH 1.14.1 (released 50 days ago)
# VM version: JDK 1.8.0_101, VM 25.101-b13
# VM invoker: /usr/lib/jvm/java-8-oracle/jre/bin/java
# VM options: -Xmx64g -Xms64g
# Warmup: 15 iterations, 30 s each
# Measurement: 10 iterations, 30 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Sampling time
# Benchmark: org.sample.LDBCBenchmark.ldbcq2
# Parameters: (neo4jLDBCStoreLocation = /mnt/ssds/ubuntu/ragadeeshu/ldbc300/sf300_p064_regular_utc_30.db/)

# Run progress: 0.00% complete, ETA 04:10:00
# Fork: 1 of 5
# Warmup Iteration   1: 33.487 s/op
# Warmup Iteration   2: 0.853 ?(99.9%) 0.126 s/op
# Warmup Iteration   3: 0.713 ?(99.9%) 0.125 s/op
# Warmup Iteration   4: 0.687 ?(99.9%) 0.084 s/op
# Warmup Iteration   5: 0.632 ?(99.9%) 0.113 s/op
# Warmup Iteration   6: 0.621 ?(99.9%) 0.081 s/op
# Warmup Iteration   7: 0.593 ?(99.9%) 0.086 s/op
# Warmup Iteration   8: 0.567 ?(99.9%) 0.080 s/op
# Warmup Iteration   9: 0.549 ?(99.9%) 0.069 s/op
# Warmup Iteration  10: 0.548 ?(99.9%) 0.063 s/op
# Warmup Iteration  11: 0.506 ?(99.9%) 0.065 s/op
# Warmup Iteration  12: 0.492 ?(99.9%) 0.068 s/op
# Warmup Iteration  13: 0.473 ?(99.9%) 0.052 s/op
# Warmup Iteration  14: 0.510 ?(99.9%) 0.064 s/op
# Warmup Iteration  15: 0.477 ?(99.9%) 0.057 s/op
                 ldbcq2?p0.90:   0.554 s/op
                 ldbcq2?p0.95:   0.580 s/op
                 ldbcq2?p0.99:   0.836 s/op
                 ldbcq2?p0.999:  0.836 s/op
                 ldbcq2?p0.9999: 0.836 s/op
                 ldbcq2?p1.00:   0.836 s/op

Iteration   9: 0.436 ?(99.9%) 0.056 s/op
                 ldbcq2?p0.00:   0.030 s/op
                 ldbcq2?p0.50:   0.434 s/op
                 ldbcq2?p0.90:   0.563 s/op
                 ldbcq2?p0.95:   0.648 s/op
                 ldbcq2?p0.99:   1.078 s/op
                 ldbcq2?p0.999:  1.078 s/op
                 ldbcq2?p0.9999: 1.078 s/op
                 ldbcq2?p1.00:   1.078 s/op

Iteration  10: 0.454 ?(99.9%) 0.050 s/op
                 ldbcq2?p0.00:   0.154 s/op
                 ldbcq2?p0.50:   0.465 s/op
                 ldbcq2?p0.90:   0.554 s/op
                 ldbcq2?p0.95:   0.576 s/op
                 ldbcq2?p0.99:   1.055 s/op
                 ldbcq2?p0.999:  1.055 s/op
                 ldbcq2?p0.9999: 1.055 s/op
                 ldbcq2?p1.00:   1.055 s/op



Result "ldbcq2":
  N = 3263
  mean =      0.464 ?(99.9%) 0.008 s/op

  Histogram, s/op:
    [0.000, 0.125) = 30 
    [0.125, 0.250) = 67 
    [0.250, 0.375) = 549 
    [0.375, 0.500) = 1499 
    [0.500, 0.625) = 948 
    [0.625, 0.750) = 90 
    [0.750, 0.875) = 30 
    [0.875, 1.000) = 13 
    [1.000, 1.125) = 20 
    [1.125, 1.250) = 7 
    [1.250, 1.375) = 2 
    [1.375, 1.500) = 5 
    [1.500, 1.625) = 2 
    [1.625, 1.750) = 0 
    [1.750, 1.875) = 1 

  Percentiles, s/op:
      p(0.0000) =     ? 10?? s/op
     p(50.0000) =      0.465 s/op
     p(90.0000) =      0.573 s/op
     p(95.0000) =      0.631 s/op
     p(99.0000) =      1.032 s/op
     p(99.9000) =      1.554 s/op
     p(99.9900) =      1.822 s/op
     p(99.9990) =      1.822 s/op
     p(99.9999) =      1.822 s/op
    p(100.0000) =      1.822 s/op


# JMH 1.14.1 (released 50 days ago)
# VM version: JDK 1.8.0_101, VM 25.101-b13
# VM invoker: /usr/lib/jvm/java-8-oracle/jre/bin/java
# VM options: -Xmx64g -Xms64g
# Warmup: 15 iterations, 30 s each
# Measurement: 10 iterations, 30 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Sampling time
# Benchmark: org.sample.LDBCBenchmark.ldbcq2parallel
# Parameters: (neo4jLDBCStoreLocation = /mnt/ssds/ubuntu/ragadeeshu/ldbc300/sf300_p064_regular_utc_30.db/)

# Run progress: 25.00% complete, ETA 03:28:46
# Fork: 1 of 5
# Warmup Iteration   1: 44.426 s/op
# Warmup Iteration   2: 0.874 ?(99.9%) 0.132 s/op
# Warmup Iteration   3: 0.790 ?(99.9%) 0.092 s/op
# Warmup Iteration   4: 0.756 ?(99.9%) 0.124 s/op
# Warmup Iteration   5: 0.698 ?(99.9%) 0.108 s/op
# Warmup Iteration   6: 0.693 ?(99.9%) 0.089 s/op
# Warmup Iteration   7: 0.638 ?(99.9%) 0.100 s/op
# Warmup Iteration   8: 0.618 ?(99.9%) 0.098 s/op
# Warmup Iteration   9: 0.567 ?(99.9%) 0.079 s/op
# Warmup Iteration  10: 0.584 ?(99.9%) 0.090 s/op
# Warmup Iteration  11: 0.616 ?(99.9%) 0.081 s/op
# Warmup Iteration  12: 0.563 ?(99.9%) 0.061 s/op
# Warmup Iteration  13: 0.553 ?(99.9%) 0.069 s/op
# Warmup Iteration  14: 0.536 ?(99.9%) 0.066 s/op
# Warmup Iteration  15: 0.519 ?(99.9%) 0.067 s/op
Iteration   1: 0.552 ?(99.9%) 0.068 s/op
                 ldbcq2parallel?p0.00:   0.155 s/op
                 ldbcq2parallel?p0.50:   0.554 s/op
                 ldbcq2parallel?p0.90:   0.680 s/op
                 ldbcq2parallel?p0.95:   0.737 s/op
                 ldbcq2parallel?p0.99:   1.164 s/op
                 ldbcq2parallel?p0.999:  1.164 s/op
                 ldbcq2parallel?p0.9999: 1.164 s/op
                 ldbcq2parallel?p1.00:   1.164 s/op

Iteration   2: 0.551 ?(99.9%) 0.079 s/op
                 ldbcq2parallel?p0.00:   0.156 s/op
                 ldbcq2parallel?p0.50:   0.551 s/op
                 ldbcq2parallel?p0.90:   0.758 s/op
                 ldbcq2parallel?p0.95:   0.871 s/op
                 ldbcq2parallel?p0.99:   1.153 s/op
                 ldbcq2parallel?p0.999:  1.153 s/op
                 ldbcq2parallel?p0.9999: 1.153 s/op
                 ldbcq2parallel?p1.00:   1.153 s/op

Iteration   3: 0.477 ?(99.9%) 0.064 s/op
                 ldbcq2parallel?p0.00:   0.002 s/op
                 ldbcq2parallel?p0.50:   0.495 s/op
                 ldbcq2parallel?p0.90:   0.634 s/op
                 ldbcq2parallel?p0.95:   0.662 s/op
                 ldbcq2parallel?p0.99:   0.690 s/op
                 ldbcq2parallel?p0.999:  0.690 s/op
                 ldbcq2parallel?p0.9999: 0.690 s/op
                 ldbcq2parallel?p1.00:   0.690 s/op

Iteration   4: 0.488 ?(99.9%) 0.057 s/op
                 ldbcq2parallel?p0.00:   0.002 s/op
                 ldbcq2parallel?p0.50:   0.492 s/op
                 ldbcq2parallel?p0.90:   0.617 s/op
                 ldbcq2parallel?p0.95:   0.700 s/op
                 ldbcq2parallel?p0.99:   0.862 s/op
                 ldbcq2parallel?p0.999:  0.862 s/op
                 ldbcq2parallel?p0.9999: 0.862 s/op
                 ldbcq2parallel?p1.00:   0.862 s/op

Iteration   5: 0.477 ?(99.9%) 0.055 s/op
                 ldbcq2parallel?p0.00:   0.003 s/op
                 ldbcq2parallel?p0.50:   0.473 s/op
                 ldbcq2parallel?p0.90:   0.632 s/op
                 ldbcq2parallel?p0.95:   0.657 s/op
                 ldbcq2parallel?p0.99:   0.749 s/op
                 ldbcq2parallel?p0.999:  0.749 s/op
                 ldbcq2parallel?p0.9999: 0.749 s/op
                 ldbcq2parallel?p1.00:   0.749 s/op

Iteration   6: 0.488 ?(99.9%) 0.050 s/op
                 ldbcq2parallel?p0.00:   0.239 s/op
                 ldbcq2parallel?p0.50:   0.489 s/op
                 ldbcq2parallel?p0.90:   0.637 s/op
                 ldbcq2parallel?p0.95:   0.656 s/op
                 ldbcq2parallel?p0.99:   0.927 s/op
                 ldbcq2parallel?p0.999:  0.927 s/op
                 ldbcq2parallel?p0.9999: 0.927 s/op
                 ldbcq2parallel?p1.00:   0.927 s/op

Iteration   7: 0.489 ?(99.9%) 0.061 s/op
                 ldbcq2parallel?p0.00:   0.118 s/op
                 ldbcq2parallel?p0.50:   0.492 s/op
                 ldbcq2parallel?p0.90:   0.668 s/op
                 ldbcq2parallel?p0.95:   0.756 s/op
                 ldbcq2parallel?p0.99:   0.845 s/op
                 ldbcq2parallel?p0.999:  0.845 s/op
                 ldbcq2parallel?p0.9999: 0.845 s/op
                 ldbcq2parallel?p1.00:   0.845 s/op

Iteration   8: 0.480 ?(99.9%) 0.049 s/op
                 ldbcq2parallel?p0.00:   0.140 s/op
                 ldbcq2parallel?p0.50:   0.487 s/op
                 ldbcq2parallel?p0.90:   0.626 s/op
                 ldbcq2parallel?p0.95:   0.641 s/op
                 ldbcq2parallel?p0.99:   0.762 s/op
                 ldbcq2parallel?p0.999:  0.762 s/op
                 ldbcq2parallel?p0.9999: 0.762 s/op
                 ldbcq2parallel?p1.00:   0.762 s/op

Iteration   9: 0.497 ?(99.9%) 0.044 s/op
                 ldbcq2parallel?p0.00:   0.215 s/op
                 ldbcq2parallel?p0.50:   0.502 s/op
                 ldbcq2parallel?p0.90:   0.637 s/op
                 ldbcq2parallel?p0.95:   0.655 s/op
                 ldbcq2parallel?p0.99:   0.771 s/op
                 ldbcq2parallel?p0.999:  0.771 s/op
                 ldbcq2parallel?p0.9999: 0.771 s/op
                 ldbcq2parallel?p1.00:   0.771 s/op

Iteration  10: 0.477 ?(99.9%) 0.053 s/op
                 ldbcq2parallel?p0.00:   0.007 s/op
                 ldbcq2parallel?p0.50:   0.477 s/op
                 ldbcq2parallel?p0.90:   0.618 s/op
                 ldbcq2parallel?p0.95:   0.674 s/op
                 ldbcq2parallel?p0.99:   0.728 s/op
                 ldbcq2parallel?p0.999:  0.728 s/op
                 ldbcq2parallel?p0.9999: 0.728 s/op
                 ldbcq2parallel?p1.00:   0.728 s/op

<JMH had finished, but forked VM did not exit, are there stray running threads? Waiting 24 seconds more...>

Non-finished threads:

Thread[pool-3-thread-45,5,main]
  at sun.misc.Unsafe.park(Native Method)
  at java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
  at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2039)
  at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
  at java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1067)
  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1127)
  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
  at java.lang.Thread.run(Thread.java:745)

Thread[pool-3-thread-64,5,main]
  at sun.misc.Unsafe.park(Native Method)
  at java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
  at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2039)
  at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
  at java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1067)
  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1127)
  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
  at java.lang.Thread.run(Thread.java:745)

Thread[pool-3-thread-47,5,main]
  at sun.misc.Unsafe.park(Native Method)
  at java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
  at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2039)
  at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
  at java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1067)
  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1127)
  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
  at java.lang.Thread.run(Thread.java:745)

Thread[pool-3-thread-12,5,main]
  at sun.misc.Unsafe.park(Native Method)
  at java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
  at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2039)
  at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
  at java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1067)
  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1127)
  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
  at java.lang.Thread.run(Thread.java:745)

Thread[pool-3-thread-63,5,main]
  at sun.misc.Unsafe.park(Native Method)
  at java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
  at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2039)
  at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
  at java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1067)
  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1127)
  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
  at java.lang.Thread.run(Thread.java:745)

Thread[pool-3-thread-15,5,main]
  at sun.misc.Unsafe.park(Native Method)
  at java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
  at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2039)
  at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
  at java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1067)
  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1127)
  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
  at java.lang.Thread.run(Thread.java:745)

Thread[pool-3-thread-6,5,main]
  at sun.misc.Unsafe.park(Native Method)
  at java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
  at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2039)
  at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
  at java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1067)
  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1127)
  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
  at java.lang.Thread.run(Thread.java:745)

Thread[pool-3-thread-88,5,main]
  at sun.misc.Unsafe.park(Native Method)
  at java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
  at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2039)
  at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
  at java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1067)
  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1127)
  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
  at java.lang.Thread.run(Thread.java:745)

Thread[pool-3-thread-5,5,main]
  at sun.misc.Unsafe.park(Native Method)
  at java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
  at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2039)
  at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
  at java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1067)
  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1127)
  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
  at java.lang.Thread.run(Thread.java:745)

Thread[pool-3-thread-29,5,main]
  at sun.misc.Unsafe.park(Native Method)
  at java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
  at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2039)
  at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
  at java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1067)
  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1127)
  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
  at java.lang.Thread.run(Thread.java:745)

Thread[pool-3-thread-79,5,main]
  at sun.misc.Unsafe.park(Native Method)
  at java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
  at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2039)
  at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
  at java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1067)
  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1127)
  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
  at java.lang.Thread.run(Thread.java:745)

Thread[pool-3-thread-3,5,main]
  at sun.misc.Unsafe.park(Native Method)
  at java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
  at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2039)
  at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
  at java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1067)
  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1127)
  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
  at java.lang.Thread.run(Thread.java:745)

Thread[pool-3-thread-36,5,main]
  at sun.misc.Unsafe.park(Native Method)
  at java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
  at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2039)
  at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
  at java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1067)
  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1127)
  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
  at java.lang.Thread.run(Thread.java:745)

Thread[pool-3-thread-37,5,main]
  at sun.misc.Unsafe.park(Native Method)
  at java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
  at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2039)
  at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
  at java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1067)
  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1127)
  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
  at java.lang.Thread.run(Thread.java:745)

Thread[pool-3-thread-46,5,main]
  at sun.misc.Unsafe.park(Native Method)
  at java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
  at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2039)
  at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
  at java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1067)
  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1127)
  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
  at java.lang.Thread.run(Thread.java:745)

Thread[pool-3-thread-21,5,main]
  at sun.misc.Unsafe.park(Native Method)
  at java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
  at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2039)
  at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
  at java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1067)
  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1127)
  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
  at java.lang.Thread.run(Thread.java:745)

Thread[pool-3-thread-72,5,main]
  at sun.misc.Unsafe.park(Native Method)
  at java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
  at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2039)
  at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
  at java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1067)
  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1127)
  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
  at java.lang.Thread.run(Thread.java:745)

Thread[pool-3-thread-1,5,main]
  at sun.misc.Unsafe.park(Native Method)
  at java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
  at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2039)
  at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
  at java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1067)
  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1127)
  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
  at java.lang.Thread.run(Thread.java:745)

Thread[pool-3-thread-38,5,main]
  at sun.misc.Unsafe.park(Native Method)
  at java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
  at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2039)
  at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
  at java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1067)
  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1127)
  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
  at java.lang.Thread.run(Thread.java:745)

Thread[pool-3-thread-33,5,main]
  at sun.misc.Unsafe.park(Native Method)
  at java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
  at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2039)
  at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
  at java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1067)
  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1127)
  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
  at java.lang.Thread.run(Thread.java:745)

Thread[pool-3-thread-23,5,main]
  at sun.misc.Unsafe.park(Native Method)
  at java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
  at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2039)
  at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
  at java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1067)
  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1127)
  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
  at java.lang.Thread.run(Thread.java:745)

Thread[pool-3-thread-18,5,main]
  at sun.misc.Unsafe.park(Native Method)
  at java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
  at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2039)
  at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
  at java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1067)
  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1127)
  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
  at java.lang.Thread.run(Thread.java:745)

Thread[pool-3-thread-76,5,main]
  at sun.misc.Unsafe.park(Native Method)
  at java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
  at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2039)
  at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
  at java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1067)
  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1127)
  at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
  at java.lang.Thread.run(Thread.java:745)

Thread[pool-3-thread-48,5,main]
  at sun.misc.Unsafe.park(Native Method)
  at java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
  at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2039)
  at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
  at java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1067)
  at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1127)
